,signal,date,open,high,low,close,volume,ema20,ema50,ema100,ema200,adx,rsi,max_high,min_low,close_above_ema50_cnt,close_below_ema50_cnt,ema50_above_ema200_cnt,ema50_below_ema200_cnt,entry_price,from,symbol,exit_price,to
877,SELL,2023-06-09 13:50:00+05:30,18602.3,18602.65,18577.15,18577.35,0,18604.14,18621.5,18641.68,18648.37,20.62,30.54,18646.1,18584.8,0,73,0,41,18577.15,2023-06-09 13:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,18620.65,2023-06-12 14:10:00+05:30
878,BUY,2023-06-13 11:00:00+05:30,18696.8,18708.55,18695.85,18707.2,0,18687.03,18657.55,18638.02,18632.74,47.22,74.02,18703.9,18667.15,24,0,17,0,18708.55,2023-06-13 11:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,18718.25,2023-06-15 11:30:00+05:30
879,BUY,2023-06-16 09:45:00+05:30,18768.35,18775.2,18768.15,18771.0,0,18729.3,18726.34,18729.58,18720.09,35.48,71.05,18770.85,18669.2,7,0,5,0,18775.2,2023-06-16 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,18759.25,2023-06-19 13:10:00+05:30
880,SELL,2023-06-20 09:15:00+05:30,18752.35,18758.65,18711.05,18713.6,0,18750.59,18760.09,18767.61,18761.92,21.53,32.05,18786.0,18725.1,0,7,0,3,18711.05,2023-06-20 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,18749.05,2023-06-20 13:05:00+05:30
881,BUY,2023-06-20 15:05:00+05:30,18795.15,18810.95,18788.55,18810.85,0,18764.05,18746.6,18743.21,18745.5,27.59,73.7,18795.45,18733.25,36,0,1,0,18810.95,2023-06-20 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,18811.85,2023-06-22 12:10:00+05:30
882,SELL,2023-06-23 09:15:00+05:30,18741.85,18751.2,18699.35,18703.05,0,18785.34,18807.91,18818.14,18811.42,29.8,24.32,18861.6,18760.6,0,16,0,2,18699.35,2023-06-23 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,18752.5,2023-06-27 09:15:00+05:30
883,BUY,2023-06-27 12:00:00+05:30,18742.5,18751.5,18742.5,18750.45,0,18732.89,18718.42,18709.27,18718.17,22.45,65.98,18748.5,18714.5,40,0,1,0,18751.5,2023-06-27 12:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,19407.35,2023-07-07 10:50:00+05:30
884,SELL,2023-07-07 15:05:00+05:30,19357.75,19359.35,19332.45,19341.65,0,19378.3,19389.71,19405.83,19399.47,23.63,36.33,19418.9,19345.3,0,4,0,21,19332.45,2023-07-07 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,19395.2,2023-07-10 09:40:00+05:30
885,SELL,2023-07-10 11:35:00+05:30,19366.45,19366.6,19344.75,19347.25,0,19390.49,19391.25,19398.37,19396.62,21.19,34.06,19435.85,19362.7,0,6,0,54,19344.75,2023-07-10 11:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,19393.45,2023-07-10 13:10:00+05:30
886,SELL,2023-07-10 15:00:00+05:30,19357.95,19359.25,19327.1,19340.7,0,19372.27,19378.11,19385.17,19389.15,21.71,34.95,19405.4,19348.8,0,8,0,95,19327.1,2023-07-10 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,19449.05,2023-07-11 09:15:00+05:30
887,BUY,2023-07-11 09:40:00+05:30,19455.7,19470.05,19452.55,19469.6,0,19407.45,19391.94,19390.9,19391.61,29.89,74.86,19466.6,19327.1,6,0,1,0,19470.05,2023-07-11 09:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,19420.9,2023-07-11 15:05:00+05:30
888,BUY,2023-07-13 09:35:00+05:30,19493.25,19507.3,19492.6,19496.85,0,19445.1,19441.77,19443.27,19437.87,27.53,66.26,19496.35,19361.75,5,0,3,0,19507.3,2023-07-13 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,19454.3,2023-07-13 14:05:00+05:30
889,BUY,2023-07-14 15:10:00+05:30,19551.5,19568.35,19547.3,19566.45,0,19512.77,19496.35,19488.43,19479.19,20.05,73.84,19552.9,19467.3,40,0,35,0,19568.35,2023-07-14 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,19809.4,2023-07-21 10:20:00+05:30
890,SELL,2023-07-21 14:40:00+05:30,19761.85,19765.35,19739.05,19739.05,0,19776.05,19792.94,19810.65,19802.34,24.81,34.92,19821.95,19745.3,0,9,0,21,19739.05,2023-07-21 14:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,19724.8,2023-07-26 09:15:00+05:30
891,BUY,2023-07-27 09:35:00+05:30,19847.55,19867.5,19847.5,19866.55,0,19812.2,19798.73,19778.85,19762.1,25.2,68.96,19865.35,19747.4,5,0,66,0,19867.5,2023-07-27 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,19765.15,2023-07-27 11:15:00+05:30
892,SELL,2023-07-27 13:00:00+05:30,19722.4,19726.7,19699.45,19700.45,0,19737.87,19761.57,19768.48,19762.91,32.39,31.0,19767.25,19715.95,0,31,0,1,19699.45,2023-07-27 13:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,19672.95,2023-07-31 10:10:00+05:30
893,BUY,2023-07-31 14:00:00+05:30,19703.3,19724.15,19701.95,19722.25,0,19705.1,19689.3,19674.59,19679.38,20.18,62.56,19719.85,19674.25,57,0,14,0,19724.15,2023-07-31 14:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,19706.0,2023-08-01 12:45:00+05:30
894,BUY,2023-08-01 13:30:00+05:30,19751.5,19760.55,19751.5,19759.2,0,19734.97,19733.96,19722.73,19709.51,21.13,64.05,19751.95,19704.6,5,0,83,0,19760.55,2023-08-01 13:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,19654.2,2023-08-02 09:15:00+05:30
895,SELL,2023-08-02 10:10:00+05:30,19629.05,19629.05,19609.1,19610.7,0,19661.4,19697.12,19708.77,19706.68,40.83,27.84,19758.05,19615.7,0,20,0,5,19609.1,2023-08-02 10:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,19498.2,2023-08-04 11:15:00+05:30
896,BUY,2023-08-07 13:20:00+05:30,19593.0,19596.6,19589.4,19596.6,0,19572.04,19554.53,19532.74,19524.23,26.96,65.82,19595.9,19532.6,14,0,47,0,19596.6,2023-08-07 13:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,19543.55,2023-08-08 11:25:00+05:30
897,SELL,2023-08-09 10:15:00+05:30,19508.8,19509.8,19485.25,19485.7,0,19527.8,19549.5,19558.08,19553.64,40.62,23.73,19581.8,19496.65,0,17,0,3,19485.25,2023-08-09 10:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,19534.15,2023-08-09 14:25:00+05:30
898,SELL,2023-08-11 11:00:00+05:30,19460.7,19460.9,19442.0,19449.25,0,19476.09,19502.04,19520.59,19531.82,29.61,31.03,19500.75,19453.35,0,22,0,22,19442.0,2023-08-11 11:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,19434.05,2023-08-14 14:15:00+05:30
899,SELL,2023-08-17 11:15:00+05:30,19401.05,19401.05,19367.4,19370.8,0,19402.77,19409.48,19408.43,19416.79,21.23,33.95,19415.25,19377.55,0,3,0,17,19367.4,2023-08-17 11:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,19353.8,2023-08-18 14:10:00+05:30
900,BUY,2023-08-21 12:40:00+05:30,19386.15,19402.1,19385.8,19396.45,0,19374.43,19356.12,19343.98,19349.9,23.63,66.55,19388.4,19357.5,29,0,8,0,19402.1,2023-08-21 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,19390.05,2023-08-22 15:25:00+05:30
901,BUY,2023-08-23 12:20:00+05:30,19420.75,19434.2,19418.15,19432.4,0,19416.15,19409.01,19404.96,19394.95,26.38,65.2,19430.55,19381.4,16,0,154,0,19434.2,2023-08-23 12:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,19440.2,2023-08-24 12:25:00+05:30
902,SELL,2023-08-24 15:15:00+05:30,19397.05,19397.45,19369.5,19375.15,0,19412.66,19435.55,19446.01,19437.5,33.39,31.26,19441.85,19384.4,0,51,0,2,19369.5,2023-08-24 15:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,19341.1,2023-08-28 12:55:00+05:30
903,BUY,2023-08-30 09:15:00+05:30,19433.45,19436.05,19412.65,19423.9,0,19347.09,19342.42,19337.78,19339.89,23.0,76.39,19358.5,19309.95,6,0,2,0,19436.05,2023-08-30 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,19376.2,2023-08-30 14:50:00+05:30
904,SELL,2023-08-31 11:00:00+05:30,19325.35,19326.35,19307.5,19311.65,0,19341.46,19367.61,19379.4,19375.2,28.32,33.52,19388.2,19316.1,0,38,0,5,19307.5,2023-08-31 11:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,19339.2,2023-09-01 11:00:00+05:30
905,BUY,2023-09-01 13:45:00+05:30,19401.2,19419.6,19399.15,19413.05,0,19379.18,19352.54,19340.67,19343.17,38.32,73.45,19406.9,19323.5,44,0,7,0,19419.6,2023-09-01 13:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,19511.6,2023-09-06 12:40:00+05:30
906,BUY,2023-09-06 15:05:00+05:30,19594.65,19625.9,19593.65,19622.5,0,19542.29,19538.33,19540.56,19522.22,31.43,80.39,19599.55,19491.5,8,0,248,0,19625.9,2023-09-06 15:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,20127.25,2023-09-18 15:10:00+05:30
907,SELL,2023-09-20 10:05:00+05:30,19986.65,19986.65,19962.8,19967.2,0,20050.25,20103.27,20129.19,20124.69,50.6,18.48,20162.55,19976.0,0,48,0,6,19962.8,2023-09-20 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,19682.0,2023-09-27 13:05:00+05:30
908,BUY,2023-09-28 09:15:00+05:30,19761.8,19766.65,19738.6,19751.85,0,19711.46,19687.42,19672.82,19680.25,32.83,70.25,19730.7,19675.35,49,0,6,0,19766.65,2023-09-28 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,19680.8,2023-09-28 09:55:00+05:30
909,SELL,2023-09-28 11:55:00+05:30,19648.05,19648.05,19626.9,19628.5,0,19664.48,19679.88,19677.35,19681.59,34.71,32.86,19749.9,19630.2,0,14,0,2,19626.9,2023-09-28 11:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,19632.9,2023-09-29 11:30:00+05:30
910,BUY,2023-09-29 13:35:00+05:30,19680.9,19689.45,19677.3,19685.2,0,19665.86,19640.89,19630.21,19639.0,31.23,69.55,19684.4,19652.2,33,0,2,0,19689.45,2023-09-29 13:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,19645.45,2023-09-29 15:00:00+05:30
911,SELL,2023-10-03 09:30:00+05:30,19530.25,19535.55,19515.95,19516.65,0,19620.95,19642.46,19639.0,19642.9,44.96,18.26,19726.25,19521.0,0,10,0,1,19515.95,2023-10-03 09:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,19536.8,2023-10-05 09:15:00+05:30
912,BUY,2023-10-06 10:40:00+05:30,19613.85,19641.65,19611.75,19640.45,0,19600.16,19575.42,19546.43,19530.45,30.9,71.51,19624.0,19538.3,104,0,66,0,19641.65,2023-10-06 10:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,19505.25,2023-10-09 09:15:00+05:30
913,SELL,2023-10-09 12:35:00+05:30,19537.25,19547.65,19524.15,19524.15,0,19551.3,19571.79,19581.89,19572.24,31.38,29.48,19576.25,19530.4,0,41,0,1,19524.15,2023-10-09 12:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,19599.9,2023-10-10 09:15:00+05:30
914,BUY,2023-10-10 11:25:00+05:30,19624.65,19631.65,19622.85,19628.3,0,19611.07,19585.93,19576.18,19569.58,41.71,69.91,19627.7,19594.75,27,0,13,0,19631.65,2023-10-10 11:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,19714.9,2023-10-13 09:15:00+05:30
915,BUY,2023-10-17 12:40:00+05:30,19839.55,19843.1,19836.1,19843.1,0,19830.52,19815.64,19795.98,19776.39,22.64,65.5,19839.95,19821.0,42,0,98,0,19843.1,2023-10-17 12:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,19782.3,2023-10-17 14:10:00+05:30
916,SELL,2023-10-18 11:55:00+05:30,19729.25,19729.25,19694.6,19698.15,0,19753.63,19780.45,19790.27,19784.65,42.17,24.01,19836.9,19717.2,0,16,0,3,19694.6,2023-10-18 11:55:00+05:30,NIFTY 50_ema_adx_rsi_v1,19073.15,2023-10-27 13:55:00+05:30
917,SELL,2023-10-30 09:40:00+05:30,18979.45,18984.35,18940.95,18946.5,0,19023.85,19027.99,19017.87,19061.89,27.74,24.71,19083.7,18964.5,0,6,0,501,18940.95,2023-10-30 09:40:00+05:30,NIFTY 50_ema_adx_rsi_v1,19058.65,2023-10-30 10:25:00+05:30
918,BUY,2023-10-31 09:15:00+05:30,19232.95,19233.7,19169.05,19175.15,0,19134.82,19115.57,19088.63,19083.94,23.34,73.88,19158.5,19100.8,64,0,41,0,19233.7,2023-10-31 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,19066.4,2023-10-31 10:40:00+05:30
919,BUY,2023-10-31 14:20:00+05:30,19127.05,19136.25,19120.9,19133.6,0,19107.59,19104.72,19099.27,19093.24,23.1,63.26,19132.45,19083.85,5,0,102,0,19136.25,2023-10-31 14:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,19075.4,2023-10-31 15:00:00+05:30
920,SELL,2023-11-01 10:00:00+05:30,19037.3,19041.45,19019.65,19026.15,0,19075.18,19090.88,19094.17,19092.03,28.44,29.61,19144.75,19032.6,0,16,0,1,19019.65,2023-11-01 10:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,19142.15,2023-11-02 09:15:00+05:30
921,BUY,2023-11-02 15:20:00+05:30,19134.2,19144.85,19128.6,19143.4,0,19122.94,19111.81,19099.05,19089.65,22.62,65.35,19141.85,19105.55,33,0,63,0,19144.85,2023-11-02 15:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,19395.7,2023-11-09 14:20:00+05:30
922,BUY,2023-11-10 15:25:00+05:30,19439.1,19451.3,19437.75,19443.45,0,19406.65,19396.5,19396.42,19395.21,28.15,72.78,19442.3,19363.3,7,0,1,0,19451.3,2023-11-10 15:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,19714.8,2023-11-20 09:30:00+05:30
923,BUY,2023-11-21 11:30:00+05:30,19780.35,19789.3,19779.1,19787.0,0,19772.79,19752.25,19740.21,19725.58,36.01,65.09,19785.5,19759.55,28,0,25,0,19789.3,2023-11-21 11:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,19755.6,2023-11-22 12:10:00+05:30
924,BUY,2023-11-22 14:45:00+05:30,19802.75,19815.45,19802.5,19807.2,0,19766.6,19766.45,19769.94,19761.37,33.07,71.32,19804.75,19725.85,5,0,139,0,19815.45,2023-11-22 14:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,19785.75,2023-11-24 13:00:00+05:30
925,BUY,2023-11-28 12:05:00+05:30,19825.55,19836.1,19825.4,19834.85,0,19822.13,19815.48,19810.5,19803.08,21.45,63.44,19831.0,19807.05,22,0,332,0,19836.1,2023-11-28 12:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,20884.95,2023-12-08 13:35:00+05:30
926,BUY,2023-12-08 15:10:00+05:30,20972.5,20979.05,20964.25,20978.5,0,20932.78,20931.66,20929.85,20894.12,26.97,71.05,20973.05,20862.7,8,0,501,0,20979.05,2023-12-08 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,20966.4,2023-12-12 12:50:00+05:30
927,SELL,2023-12-13 09:50:00+05:30,20883.65,20886.0,20856.95,20862.05,0,20900.88,20931.57,20953.64,20953.18,32.1,32.51,20941.2,20867.15,0,43,0,15,20856.95,2023-12-13 09:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,20916.95,2023-12-13 15:00:00+05:30
928,BUY,2023-12-14 09:45:00+05:30,21136.05,21153.05,21135.8,21153.05,0,21013.75,20932.56,20910.48,20915.35,54.9,87.55,21148.45,20851.65,34,0,3,0,21153.05,2023-12-14 09:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,21438.65,2023-12-20 13:20:00+05:30
929,SELL,2023-12-20 14:35:00+05:30,21259.65,21273.95,21246.9,21248.95,0,21351.63,21425.89,21451.5,21428.18,61.72,24.03,21537.2,21252.4,0,21,0,1,21246.9,2023-12-20 14:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,21332.3,2023-12-22 09:45:00+05:30
930,BUY,2023-12-27 09:25:00+05:30,21526.5,21537.5,21519.8,21535.45,0,21466.62,21448.51,21420.36,21385.33,24.51,77.35,21531.8,21419.4,7,0,128,0,21537.5,2023-12-27 09:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,21684.9,2024-01-01 15:20:00+05:30
931,SELL,2024-01-03 09:35:00+05:30,21609.55,21615.75,21578.1,21584.35,0,21637.83,21643.19,21658.69,21671.0,27.98,34.08,21692.7,21594.45,0,5,0,62,21578.1,2024-01-03 09:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,21619.65,2024-01-04 09:25:00+05:30
932,BUY,2024-01-04 12:25:00+05:30,21663.0,21667.9,21658.9,21665.65,0,21643.48,21622.2,21611.45,21621.17,25.45,70.67,21663.25,21626.7,39,0,1,0,21667.9,2024-01-04 12:25:00+05:30,NIFTY 50_ema_adx_rsi_v1,21656.35,2024-01-05 14:05:00+05:30
933,BUY,2024-01-08 09:15:00+05:30,21747.6,21754.2,21706.7,21738.75,0,21695.92,21689.09,21680.19,21665.53,29.08,69.52,21725.35,21629.2,11,0,113,0,21754.2,2024-01-08 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,21647.45,2024-01-08 09:45:00+05:30
934,SELL,2024-01-08 11:50:00+05:30,21626.55,21629.75,21562.5,21570.2,0,21641.94,21663.93,21670.44,21664.54,25.73,29.27,21724.5,21600.05,0,15,0,1,21562.5,2024-01-08 11:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,21646.55,2024-01-09 09:15:00+05:30
935,SELL,2024-01-09 15:10:00+05:30,21560.95,21562.2,21533.1,21543.75,0,21606.24,21639.71,21644.68,21645.67,55.87,27.24,21714.2,21545.95,0,14,0,3,21533.1,2024-01-09 15:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,21588.55,2024-01-10 14:50:00+05:30
936,BUY,2024-01-12 10:05:00+05:30,21782.05,21817.25,21774.3,21814.05,0,21720.74,21686.09,21659.36,21638.79,40.62,84.51,21789.15,21630.75,12,0,77,0,21817.25,2024-01-12 10:05:00+05:30,NIFTY 50_ema_adx_rsi_v1,21846.85,2024-01-17 09:15:00+05:30
937,SELL,2024-01-17 11:35:00+05:30,21730.55,21734.25,21703.75,21703.75,0,21764.07,21851.29,21922.13,21933.7,62.49,21.44,21827.75,21718.35,0,70,0,20,21703.75,2024-01-17 11:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,21646.35,2024-01-19 09:15:00+05:30
938,SELL,2024-01-20 15:00:00+05:30,21589.85,21594.55,21558.1,21570.3,0,21609.76,21623.97,21623.27,21629.27,22.89,33.14,21663.35,21578.2,0,19,0,6,21558.1,2024-01-20 15:00:00+05:30,NIFTY 50_ema_adx_rsi_v1,21727.15,2024-01-23 09:15:00+05:30
939,SELL,2024-01-23 10:45:00+05:30,21539.45,21557.8,21526.9,21530.8,0,21621.31,21631.24,21629.26,21631.62,27.18,30.97,21750.25,21536.35,0,6,0,1,21526.9,2024-01-23 10:45:00+05:30,NIFTY 50_ema_adx_rsi_v1,21429.95,2024-01-24 14:40:00+05:30
940,SELL,2024-01-25 10:50:00+05:30,21297.65,21306.25,21272.0,21272.85,0,21341.35,21351.85,21359.25,21407.39,29.74,33.68,21482.35,21287.45,0,10,0,152,21272.0,2024-01-25 10:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,21378.2,2024-01-25 15:20:00+05:30
941,BUY,2024-01-29 10:20:00+05:30,21574.95,21596.2,21570.0,21592.2,0,21497.17,21410.15,21372.98,21383.71,56.09,79.5,21591.0,21263.3,20,0,5,0,21596.2,2024-01-29 10:20:00+05:30,NIFTY 50_ema_adx_rsi_v1,21589.8,2024-01-30 14:30:00+05:30
942,BUY,2024-01-31 11:30:00+05:30,21666.5,21704.25,21666.5,21701.65,0,21633.98,21622.03,21627.48,21599.71,26.64,69.27,21674.15,21531.2,13,0,169,0,21704.25,2024-01-31 11:30:00+05:30,NIFTY 50_ema_adx_rsi_v1,21681.45,2024-02-01 15:10:00+05:30
943,BUY,2024-02-02 09:15:00+05:30,21812.75,21913.55,21812.0,21911.65,0,21725.97,21724.37,21717.3,21687.91,28.04,78.16,21737.0,21674.3,1,0,292,0,21913.55,2024-02-02 09:15:00+05:30,NIFTY 50_ema_adx_rsi_v1,21849.4,2024-02-05 14:30:00+05:30
944,BUY,2024-02-06 12:35:00+05:30,21900.95,21918.0,21900.5,21908.05,0,21878.18,21864.72,21866.88,21852.42,21.71,61.98,21905.25,21824.55,14,0,14,0,21918.0,2024-02-06 12:35:00+05:30,NIFTY 50_ema_adx_rsi_v1,21887.95,2024-02-07 11:30:00+05:30
945,BUY,2024-02-07 14:10:00+05:30,21951.05,21973.6,21949.3,21962.2,0,21924.56,21924.42,21920.01,21900.4,21.41,62.11,21957.4,21881.1,4,0,108,0,21973.6,2024-02-07 14:10:00+05:30,NIFTY 50_ema_adx_rsi_v1,21908.95,2024-02-08 10:15:00+05:30
946,SELL,2024-02-08 13:50:00+05:30,21778.5,21788.2,21761.0,21763.35,0,21792.51,21822.54,21856.8,21874.54,28.26,38.29,21819.2,21765.1,0,39,0,32,21761.0,2024-02-08 13:50:00+05:30,NIFTY 50_ema_adx_rsi_v1,21823.25,2024-02-12 09:15:00+05:30
